"customer_id","customer_name","segment","country","city","state","postal_code","region"
"TW-21025","Tamara Willingham","Home Office","United States","New York City","New York","10011","East"
"JM-15865","John Murray","Consumer","United States","Akron","Ohio","44312","East"
"DB-13060","Dave Brooks","Consumer","United States","Columbia","Tennessee","38401","South"
"DB-13555","Dorothy Badders","Corporate","United States","Raleigh","North Carolina","27604","South"
"SZ-20035","Sam Zeldin","Home Office","United States","Seattle","Washington","98105","West"
"FM-14380","Fred McMath","Consumer","United States","Lawrence","Massachusetts","1841","East"
"AG-10525","Andy Gerbode","Corporate","United States","Richmond","Virginia","23223","South"
"SL-20155","Sara Luxemburg","Home Office","United States","Salem","Oregon","97301","West"
"KA-16525","Kelly Andreada","Consumer","United States","Perth Amboy","New Jersey","8861","East"
"CK-12595","Clytie Kelty","Consumer","United States","San Diego","California","92024","West"
"LE-16810","Laurel Elliston","Consumer","United States","Springfield","Virginia","22153","South"
"NL-18310","Nancy Lomonaco","Home Office","United States","San Francisco","California","94110","West"
"CC-12670","Craig Carreira","Consumer","United States","Seattle","Washington","98103","West"
"DG-13300","Deirdre Greer","Corporate","United States","New York City","New York","10035","East"
"GZ-14470","Gary Zandusky","Consumer","United States","Arlington","Virginia","22204","South"
"TG-21640","Trudy Glocke","Consumer","United States","Tampa","Florida","33614","South"
"QJ-19255","Quincy Jones","Corporate","United States","Chicago","Illinois","60653","Central"
"DW-13480","Dianna Wilson","Home Office","United States","Detroit","Michigan","48205","Central"
"CL-12565","Clay Ludtke","Consumer","United States","Los Angeles","California","90004","West"
"GP-14740","Guy Phonely","Corporate","United States","Lancaster","Pennsylvania","17602","East"
"NR-18550","Nick Radford","Consumer","United States","Perth Amboy","New Jersey","8861","East"
"PW-19240","Pierre Wener","Consumer","United States","Wilmington","Delaware","19805","East"
"BB-10990","Barry Blumstein","Corporate","United States","Los Angeles","California","90036","West"
"EH-14005","Erica Hernandez","Home Office","United States","Hialeah","Florida","33012","South"
"EB-13975","Erica Bern","Corporate","United States","Los Angeles","California","90049","West"
"BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","90008","West"
"SJ-20125","Sanjit Jacobs","Home Office","United States","Dallas","Texas","75217","Central"
"JG-15805","John Grady","Corporate","United States","Decatur","Illinois","62521","Central"
"OT-18730","Olvera Toch","Consumer","United States","Bethlehem","Pennsylvania","18018","East"
"LR-16915","Lena Radford","Consumer","United States","Los Angeles","California","90045","West"
"AF-10885","Art Foster","Consumer","United States","Louisville","Kentucky","40214","South"
"SS-20410","Shahid Shariari","Consumer","United States","Atlanta","Georgia","30318","South"
"EM-13825","Elizabeth Moffitt","Corporate","United States","Moreno Valley","California","92553","West"
"NZ-18565","Nick Zandusky","Home Office","United States","Toledo","Ohio","43615","East"
"AH-10030","Aaron Hawkins","Corporate","United States","San Francisco","California","94122","West"
"CC-12100","Chad Cunningham","Home Office","United States","Detroit","Michigan","48234","Central"
"EB-13975","Erica Bern","Corporate","United States","Fairfield","California","94533","West"
"FC-14335","Fred Chung","Corporate","United States","San Francisco","California","94110","West"
"JK-15205","Jamie Kunitz","Consumer","United States","San Francisco","California","94122","West"
"JG-15115","Jack Garza","Consumer","United States","Jacksonville","North Carolina","28540","South"
"CS-11950","Carlos Soltero","Consumer","United States","Pasadena","California","91104","West"
"RK-19300","Ralph Kennedy","Consumer","United States","Rochester","New York","14609","East"
"SS-20140","Saphhira Shifley","Corporate","United States","Columbus","Georgia","31907","South"
"AM-10360","Alice McCarthy","Corporate","United States","Cleveland","Ohio","44105","East"
"SG-20890","Susan Gilcrest","Corporate","United States","New York City","New York","10009","East"
"FM-14380","Fred McMath","Consumer","United States","Jacksonville","North Carolina","28540","South"
"KC-16255","Karen Carlisle","Corporate","United States","Huntsville","Alabama","35810","South"
"ME-17320","Maria Etezadi","Home Office","United States","Los Angeles","California","90008","West"
"GW-14605","Giulietta Weimer","Consumer","United States","New York City","New York","10024","East"
"EB-13870","Emily Burns","Consumer","United States","Philadelphia","Pennsylvania","19140","East"
"JS-16030","Joy Smith","Consumer","United States","Columbus","Ohio","43229","East"
"BK-11260","Berenike Kampe","Consumer","United States","Chicago","Illinois","60610","Central"
"FH-14350","Fred Harton","Consumer","United States","Dublin","Ohio","43017","East"
"HZ-14950","Henia Zydlo","Consumer","United States","Houston","Texas","77095","Central"
"PS-18760","Pamela Stobb","Consumer","United States","Los Angeles","California","90008","West"
"MH-17785","Maya Herman","Corporate","United States","Seattle","Washington","98105","West"
"GZ-14470","Gary Zandusky","Consumer","United States","Columbia","Maryland","21044","East"
"MP-18175","Mike Pelletier","Home Office","United States","Springfield","Oregon","97477","West"
"AB-10600","Ann Blume","Corporate","United States","Los Angeles","California","90004","West"
"JD-15895","Jonathan Doherty","Corporate","United States","Las Vegas","Nevada","89115","West"
"CP-12085","Cathy Prescott","Corporate","United States","Springfield","Missouri","65807","Central"
"PG-18895","Paul Gonzalez","Consumer","United States","San Francisco","California","94109","West"
"RC-19825","Roy Collins","Consumer","United States","Louisville","Kentucky","40214","South"
"MY-18295","Muhammed Yedwab","Corporate","United States","Houston","Texas","77036","Central"
"SC-20305","Sean Christensen","Consumer","United States","Philadelphia","Pennsylvania","19140","East"
"BP-11290","Beth Paige","Consumer","United States","Los Angeles","California","90036","West"
"CA-12775","Cynthia Arntzen","Consumer","United States","Vineland","New Jersey","8360","East"
"FM-14215","Filia McAdams","Corporate","United States","Philadelphia","Pennsylvania","19140","East"
"EM-13825","Elizabeth Moffitt","Corporate","United States","Houston","Texas","77036","Central"
"DK-12985","Darren Koutras","Consumer","United States","Hendersonville","Tennessee","37075","South"
"MT-18070","Michelle Tran","Home Office","United States","Houston","Texas","77041","Central"
"NZ-18565","Nick Zandusky","Home Office","United States","Springfield","Missouri","65807","Central"
"CM-12235","Chris McAfee","Consumer","United States","Carrollton","Texas","75007","Central"
"CT-11995","Carol Triggs","Consumer","United States","Apple Valley","Minnesota","55124","Central"
"DB-12970","Darren Budd","Corporate","United States","Los Angeles","California","90004","West"
"BD-11770","Bryan Davis","Consumer","United States","Houston","Texas","77070","Central"
"MD-17350","Maribeth Dona","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"DA-13450","Dianna Arnett","Home Office","United States","Virginia Beach","Virginia","23464","South"
"CV-12295","Christina VanderZanden","Consumer","United States","New York City","New York","10011","East"
"TN-21040","Tanja Norvell","Home Office","United States","San Francisco","California","94110","West"
"PL-18925","Paul Lucas","Home Office","United States","Philadelphia","Pennsylvania","19143","East"
"AA-10645","Anna Andreadi","Consumer","United States","Georgetown","Kentucky","40324","South"
"MS-17770","Maxwell Schwartz","Consumer","United States","Seattle","Washington","98105","West"
"CC-12610","Corey Catlett","Corporate","United States","Houston","Texas","77041","Central"
"EB-13705","Ed Braxton","Corporate","United States","Anaheim","California","92804","West"
"MS-17980","Michael Stewart","Corporate","United States","New York City","New York","10009","East"
"SC-20095","Sanjit Chand","Consumer","United States","West Jordan","Utah","84084","West"
"AP-10720","Anne Pryor","Home Office","United States","New York City","New York","10011","East"
"AA-10375","Allen Armold","Consumer","United States","New York City","New York","10035","East"
"CK-12325","Christine Kargatis","Home Office","United States","Troy","Ohio","45373","East"
"SM-20005","Sally Matthias","Consumer","United States","New York City","New York","10035","East"
"AS-10225","Alan Schoenberger","Corporate","United States","Montgomery","Alabama","36116","South"
"LB-16735","Larry Blacks","Consumer","United States","Fort Worth","Texas","76106","Central"
"KD-16270","Karen Daniels","Consumer","United States","New York City","New York","10024","East"
"SS-20140","Saphhira Shifley","Corporate","United States","Los Angeles","California","90036","West"
"AG-10675","Anna Gayman","Consumer","United States","Salem","Virginia","24153","South"
"VM-21685","Valerie Mitchum","Home Office","United States","Woodstock","Illinois","60098","Central"
"LA-16780","Laura Armstrong","Corporate","United States","Detroit","Michigan","48205","Central"
"AS-10630","Ann Steele","Home Office","United States","Boynton Beach","Florida","33437","South"
"PG-18895","Paul Gonzalez","Consumer","United States","San Francisco","California","94122","West"
"TS-21655","Trudy Schmidt","Consumer","United States","Milwaukee","Wisconsin","53209","Central"
"MM-17920","Michael Moore","Consumer","United States","Newark","Ohio","43055","East"
"DW-13195","David Wiener","Corporate","United States","Knoxville","Tennessee","37918","South"
"MC-18100","Mick Crebagga","Consumer","United States","Los Angeles","California","90049","West"
"BT-11305","Beth Thompson","Home Office","United States","Costa Mesa","California","92627","West"
"MK-17905","Michael Kennedy","Corporate","United States","Rockford","Illinois","61107","Central"
"DH-13075","Dave Hallsten","Corporate","United States","Fairfield","California","94533","West"
"HJ-14875","Heather Jas","Home Office","United States","Seattle","Washington","98105","West"
"SW-20350","Sean Wendt","Home Office","United States","Omaha","Nebraska","68104","Central"
"TT-21220","Thomas Thornton","Consumer","United States","Houston","Texas","77041","Central"
"DK-12835","Damala Kotsonis","Corporate","United States","Portland","Oregon","97206","West"
"AC-10420","Alyssa Crouse","Corporate","United States","Houston","Texas","77041","Central"
"JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","10035","East"
"SC-20230","Scot Coram","Corporate","United States","Los Angeles","California","90004","West"
"GT-14710","Greg Tran","Consumer","United States","Seattle","Washington","98105","West"
"AW-10930","Arthur Wiediger","Home Office","United States","Helena","Montana","59601","West"
"BD-11500","Bradley Drucker","Consumer","United States","San Francisco","California","94122","West"
"KN-16390","Katherine Nockton","Corporate","United States","Columbus","Ohio","43229","East"
"DK-12895","Dana Kaydos","Consumer","United States","Franklin","Tennessee","37064","South"
"HK-14890","Heather Kirkland","Corporate","United States","Boise","Idaho","83704","West"
"TB-21250","Tim Brockman","Consumer","United States","Salem","Oregon","97301","West"
"JJ-15445","Jennifer Jackson","Consumer","United States","Waukesha","Wisconsin","53186","Central"
"BT-11485","Brad Thomas","Home Office","United States","Philadelphia","Pennsylvania","19140","East"
"IM-15070","Irene Maddox","Consumer","United States","Seattle","Washington","98103","West"
"KE-16420","Katrina Edelman","Corporate","United States","San Antonio","Texas","78207","Central"
"CK-12760","Cyma Kinney","Corporate","United States","Linden","New Jersey","7036","East"
"AA-10375","Allen Armold","Consumer","United States","Rancho Cucamonga","California","91730","West"
"AH-10465","Amy Hunt","Consumer","United States","Decatur","Alabama","35601","South"
"JK-15730","Joe Kamberova","Consumer","United States","Lodi","California","95240","West"
"AC-10420","Alyssa Crouse","Corporate","United States","Philadelphia","Pennsylvania","19120","East"
"FA-14230","Frank Atkinson","Corporate","United States","Los Angeles","California","90008","West"
"LT-17110","Liz Thompson","Consumer","United States","Jacksonville","North Carolina","28540","South"
"SS-20590","Sonia Sunley","Consumer","United States","San Francisco","California","94122","West"
"LA-16780","Laura Armstrong","Corporate","United States","Taylor","Michigan","48180","Central"
"BT-11440","Bobby Trafton","Consumer","United States","Frankfort","Illinois","60423","Central"
"JE-15745","Joel Eaton","Consumer","United States","Amarillo","Texas","79109","Central"
"DO-13435","Denny Ordway","Consumer","United States","Mesa","Arizona","85204","West"
"JL-15175","James Lanier","Home Office","United States","San Francisco","California","94110","West"
"BG-11035","Barry Gonzalez","Consumer","United States","Nashville","Tennessee","37211","South"
"TH-21235","Tiffany House","Corporate","United States","Chicago","Illinois","60653","Central"
"Dp-13240","Dean percer","Home Office","United States","Knoxville","Tennessee","37918","South"
"FH-14365","Fred Hopkins","Corporate","United States","Seattle","Washington","98115","West"
"GT-14710","Greg Tran","Consumer","United States","Houston","Texas","77070","Central"
"RP-19390","Resi Pölking","Consumer","United States","Madison","Wisconsin","53711","Central"
"BP-11155","Becky Pak","Consumer","United States","Columbus","Georgia","31907","South"
"CB-12535","Claudia Bergmann","Corporate","United States","Newark","Delaware","19711","East"
"AS-10225","Alan Schoenberger","Corporate","United States","Longmont","Colorado","80501","West"
"ML-18040","Michelle Lonsdale","Corporate","United States","Missouri City","Texas","77489","Central"
"DO-13645","Doug O'Connell","Consumer","United States","Houston","Texas","77036","Central"
"KM-16375","Katherine Murray","Home Office","United States","Houston","Texas","77070","Central"
"PK-19075","Pete Kriz","Consumer","United States","Madison","Wisconsin","53711","Central"
"Dl-13600","Dorris liebe","Corporate","United States","Pasadena","Texas","77506","Central"
"MB-18085","Mick Brown","Consumer","United States","Vineland","New Jersey","8360","East"
"GT-14710","Greg Tran","Consumer","United States","Houston","Texas","77041","Central"
"KB-16585","Ken Black","Corporate","United States","Houston","Texas","77095","Central"
"BS-11800","Bryan Spruell","Home Office","United States","San Diego","California","92037","West"
"SZ-20035","Sam Zeldin","Home Office","United States","Lancaster","Ohio","43130","East"
"EJ-13720","Ed Jacobs","Consumer","United States","San Diego","California","92037","West"
"GZ-14470","Gary Zandusky","Consumer","United States","Texas City","Texas","77590","Central"
"AD-10180","Alan Dominguez","Home Office","United States","Philadelphia","Pennsylvania","19134","East"
"DM-13015","Darrin Martin","Consumer","United States","Houston","Texas","77070","Central"
"DW-13480","Dianna Wilson","Home Office","United States","Oakland","California","94601","West"
"FM-14290","Frank Merwin","Home Office","United States","Philadelphia","Pennsylvania","19143","East"
"DD-13570","Dorothy Dickinson","Consumer","United States","Alexandria","Virginia","22304","South"
"CA-11965","Carol Adams","Corporate","United States","Los Angeles","California","90036","West"
"SC-20095","Sanjit Chand","Consumer","United States","Costa Mesa","California","92627","West"
"SC-20305","Sean Christensen","Consumer","United States","Lawrence","Indiana","46226","Central"
"DK-12835","Damala Kotsonis","Corporate","United States","Detroit","Michigan","48234","Central"
"JC-15775","John Castell","Consumer","United States","Macon","Georgia","31204","South"
"SH-19975","Sally Hughsby","Corporate","United States","Milwaukee","Wisconsin","53209","Central"
"OT-18730","Olvera Toch","Consumer","United States","Virginia Beach","Virginia","23464","South"
"PB-19105","Peter Bühler","Consumer","United States","Smyrna","Georgia","30080","South"
"RD-19480","Rick Duston","Consumer","United States","San Diego","California","92105","West"
"PK-19075","Pete Kriz","Consumer","United States","San Francisco","California","94110","West"
"AB-10060","Adam Bellavance","Home Office","United States","Concord","New Hampshire","3301","East"
"HG-14965","Henry Goldwyn","Corporate","United States","Mesquite","Texas","75150","Central"
"BM-11650","Brian Moss","Corporate","United States","Milwaukee","Wisconsin","53209","Central"
"SZ-20035","Sam Zeldin","Home Office","United States","New York City","New York","10035","East"
"AH-10210","Alan Hwang","Consumer","United States","Anaheim","California","92804","West"
"AB-10105","Adrian Barton","Consumer","United States","Houston","Texas","77041","Central"
"JL-15130","Jack Lebron","Consumer","United States","Lancaster","Ohio","43130","East"
"AS-10045","Aaron Smayling","Corporate","United States","Jacksonville","North Carolina","28540","South"
"MM-18055","Michelle Moray","Consumer","United States","Chicago","Illinois","60610","Central"
"AA-10645","Anna Andreadi","Consumer","United States","Oklahoma City","Oklahoma","73120","Central"
"AR-10825","Anthony Rawles","Corporate","United States","Long Beach","New York","11561","East"
"CB-12535","Claudia Bergmann","Corporate","United States","Burlington","Vermont","05401","East"
"BF-11170","Ben Ferrer","Home Office","United States","Raleigh","North Carolina","27604","South"
"NM-18520","Neoma Murray","Consumer","United States","Moreno Valley","California","92553","West"
"NM-18520","Neoma Murray","Consumer","United States","New York City","New York","10011","East"
"FH-14275","Frank Hawley","Corporate","United States","New York City","New York","10024","East"
"RC-19960","Ryan Crowe","Consumer","United States","Columbus","Ohio","43229","East"
"SH-20395","Shahid Hopkins","Consumer","United States","New York City","New York","10035","East"
"JE-15745","Joel Eaton","Consumer","United States","Oceanside","California","92054","West"
"CS-12250","Chris Selesnick","Corporate","United States","Seattle","Washington","98103","West"
"EM-14095","Eudokia Martin","Corporate","United States","Phoenix","Arizona","85023","West"
"PG-18895","Paul Gonzalez","Consumer","United States","Fort Worth","Texas","76106","Central"
"MM-18055","Michelle Moray","Consumer","United States","San Francisco","California","94110","West"
"LS-17200","Luke Schmidt","Corporate","United States","Texarkana","Arkansas","71854","South"
"MA-17995","Michelle Arnett","Home Office","United States","Richmond","Virginia","23223","South"
"KM-16375","Katherine Murray","Home Office","United States","Thousand Oaks","California","91360","West"
"PO-18865","Patrick O'Donnell","Consumer","United States","Columbia","South Carolina","29203","South"
"RB-19435","Richard Bierner","Consumer","United States","Springfield","Virginia","22153","South"
"NB-18655","Nona Balk","Corporate","United States","Paterson","New Jersey","7501","East"
"AZ-10750","Annie Zypern","Consumer","United States","Dallas","Texas","75217","Central"
"MG-17890","Michael Granlund","Home Office","United States","Tigard","Oregon","97224","West"
"JF-15565","Jill Fjeld","Consumer","United States","Philadelphia","Pennsylvania","19120","East"
"NL-18310","Nancy Lomonaco","Home Office","United States","Los Angeles","California","90049","West"
"CS-12460","Chuck Sachs","Consumer","United States","Columbus","Georgia","31907","South"
"SC-20725","Steven Cartwright","Consumer","United States","Los Angeles","California","90045","West"
"DC-13285","Debra Catini","Consumer","United States","Richmond","Virginia","23223","South"
"RD-19660","Robert Dilbeck","Home Office","United States","Seattle","Washington","98103","West"
"BB-10990","Barry Blumstein","Corporate","United States","Toledo","Ohio","43615","East"
"JW-15220","Jane Waco","Corporate","United States","Sacramento","California","95823","West"
"KB-16315","Karl Braun","Consumer","United States","Hollywood","Florida","33021","South"
"CS-11860","Cari Schnelling","Consumer","United States","Lakeland","Florida","33801","South"
"KH-16630","Ken Heidel","Corporate","United States","Houston","Texas","77070","Central"
"DP-13390","Dennis Pardue","Home Office","United States","Columbia","Tennessee","38401","South"
"TB-21355","Todd Boyes","Corporate","United States","New York City","New York","10009","East"
"KB-16585","Ken Black","Corporate","United States","Clinton","Maryland","20735","East"
"JL-15235","Janet Lee","Consumer","United States","Newark","Delaware","19711","East"
"CB-12415","Christy Brittain","Consumer","United States","Chicago","Illinois","60653","Central"
"BG-11035","Barry Gonzalez","Consumer","United States","Greensboro","North Carolina","27405","South"
"BM-11785","Bryan Mills","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"DK-13150","David Kendrick","Corporate","United States","New York City","New York","10009","East"
"QJ-19255","Quincy Jones","Corporate","United States","Springfield","Virginia","22153","South"
"AB-10165","Alan Barnes","Consumer","United States","Bellevue","Washington","98006","West"
"BS-11380","Bill Stewart","Corporate","United States","New York City","New York","10011","East"
"DL-12865","Dan Lawera","Consumer","United States","Greensboro","North Carolina","27405","South"
"VP-21760","Victoria Pisteka","Corporate","United States","Columbus","Ohio","43229","East"
"DB-13660","Duane Benoit","Consumer","United States","Houston","Texas","77095","Central"
"AC-10420","Alyssa Crouse","Corporate","United States","San Francisco","California","94122","West"
"HZ-14950","Henia Zydlo","Consumer","United States","New York City","New York","10024","East"
"AG-10525","Andy Gerbode","Corporate","United States","Saint Petersburg","Florida","33710","South"
"SC-20095","Sanjit Chand","Consumer","United States","Los Angeles","California","90004","West"
"AS-10630","Ann Steele","Home Office","United States","Pasadena","Texas","77506","Central"
"KT-16480","Kean Thornton","Consumer","United States","Orange","New Jersey","7050","East"
"KF-16285","Karen Ferguson","Home Office","United States","San Diego","California","92105","West"
"VB-21745","Victoria Brennan","Corporate","United States","Columbus","Georgia","31907","South"
"SB-20185","Sarah Brown","Consumer","United States","Chicago","Illinois","60653","Central"
"PR-18880","Patrick Ryan","Consumer","United States","Saint Petersburg","Florida","33710","South"
"AP-10915","Arthur Prichep","Consumer","United States","Fort Collins","Colorado","80525","West"
"PS-19045","Penelope Sewall","Home Office","United States","Sterling Heights","Michigan","48310","Central"
"NC-18340","Nat Carroll","Consumer","United States","New York City","New York","10035","East"
"AR-10345","Alex Russell","Corporate","United States","Houston","Texas","77070","Central"
"KB-16240","Karen Bern","Corporate","United States","Miami","Florida","33180","South"
"PO-19180","Philisse Overcash","Home Office","United States","Louisville","Colorado","80027","West"
"SF-20965","Sylvia Foulston","Corporate","United States","Dearborn","Michigan","48126","Central"
"RD-19720","Roger Demir","Consumer","United States","Lafayette","Indiana","47905","Central"
"AH-10075","Adam Hart","Corporate","United States","New York City","New York","10011","East"
"CK-12760","Cyma Kinney","Corporate","United States","Aurora","Illinois","60505","Central"
"KC-16675","Kimberly Carter","Corporate","United States","Tallahassee","Florida","32303","South"
"EC-14050","Erin Creighton","Consumer","United States","Columbus","Georgia","31907","South"
"JS-15880","John Stevenson","Consumer","United States","Harlingen","Texas","78550","Central"
"MH-18115","Mick Hernandez","Home Office","United States","Philadelphia","Pennsylvania","19140","East"
"LS-17245","Lynn Smith","Consumer","United States","Los Angeles","California","90045","West"
"LC-16930","Linda Cazamias","Corporate","United States","Richmond","Indiana","47374","Central"
"NZ-18565","Nick Zandusky","Home Office","United States","San Francisco","California","94110","West"
"JF-15295","Jason Fortune-","Consumer","United States","Sterling Heights","Michigan","48310","Central"
"JW-15220","Jane Waco","Corporate","United States","Lakewood","Ohio","44107","East"
"RL-19615","Rob Lucas","Consumer","United States","Los Angeles","California","90008","West"
"JS-15595","Jill Stevenson","Corporate","United States","Columbus","Ohio","43229","East"
"BT-11530","Bradley Talbott","Home Office","United States","San Diego","California","92037","West"
"AG-10900","Arthur Gainer","Consumer","United States","Philadelphia","Pennsylvania","19134","East"
"EJ-13720","Ed Jacobs","Consumer","United States","Los Angeles","California","90008","West"
"RD-19720","Roger Demir","Consumer","United States","Daytona Beach","Florida","32114","South"
"EP-13915","Emily Phan","Consumer","United States","San Francisco","California","94122","West"
"RB-19645","Robert Barroso","Corporate","United States","Memphis","Tennessee","38109","South"
"JA-15970","Joseph Airdo","Consumer","United States","Los Angeles","California","90045","West"
"CB-12415","Christy Brittain","Consumer","United States","Philadelphia","Pennsylvania","19134","East"
"DB-13210","Dean Braden","Consumer","United States","Philadelphia","Pennsylvania","19134","East"
"JF-15565","Jill Fjeld","Consumer","United States","Dallas","Texas","75081","Central"
"SC-20020","Sam Craven","Consumer","United States","Plano","Texas","75023","Central"
"MG-18145","Mike Gockenbach","Consumer","United States","Philadelphia","Pennsylvania","19134","East"
"JR-16210","Justin Ritter","Corporate","United States","San Francisco","California","94110","West"
"NS-18505","Neola Schneider","Consumer","United States","San Jose","California","95123","West"
"AS-10045","Aaron Smayling","Corporate","United States","Redmond","Oregon","97756","West"
"MZ-17515","Mary Zewe","Corporate","United States","Arlington","Texas","76017","Central"
"LH-17155","Logan Haushalter","Consumer","United States","Oakland","California","94601","West"
"OT-18730","Olvera Toch","Consumer","United States","Los Angeles","California","90045","West"
"MS-17980","Michael Stewart","Corporate","United States","Houston","Texas","77095","Central"
"KL-16555","Kelly Lampkin","Corporate","United States","Fayetteville","Arkansas","72701","South"
"ME-17725","Max Engle","Consumer","United States","Chicago","Illinois","60610","Central"
"SP-20860","Sung Pak","Corporate","United States","Murfreesboro","Tennessee","37130","South"
"MC-17575","Matt Collins","Consumer","United States","Fremont","Nebraska","68025","Central"
"AB-10255","Alejandro Ballentine","Home Office","United States","Lorain","Ohio","44052","East"
"PP-18955","Paul Prost","Home Office","United States","Hollywood","Florida","33021","South"
"LT-17110","Liz Thompson","Consumer","United States","Columbus","Ohio","43229","East"
"FA-14230","Frank Atkinson","Corporate","United States","Long Beach","California","90805","West"
"SH-19975","Sally Hughsby","Corporate","United States","Hesperia","California","92345","West"
"MS-17980","Michael Stewart","Corporate","United States","Dallas","Texas","75220","Central"
"CS-11845","Cari Sayre","Corporate","United States","Seattle","Washington","98103","West"
"GA-14725","Guy Armstrong","Consumer","United States","Salem","Oregon","97301","West"
"MC-17605","Matt Connell","Corporate","United States","Detroit","Michigan","48234","Central"
"GA-14725","Guy Armstrong","Consumer","United States","Lancaster","California","93534","West"
"RP-19855","Roy Phan","Corporate","United States","Apopka","Florida","32712","South"
"CK-12760","Cyma Kinney","Corporate","United States","New York City","New York","10011","East"
"KN-16705","Kristina Nunn","Home Office","United States","Auburn","Alabama","36830","South"
"CM-12445","Chuck Magee","Consumer","United States","Houston","Texas","77095","Central"
"GB-14530","George Bell","Corporate","United States","Newark","Ohio","43055","East"
"MW-18220","Mitch Webber","Consumer","United States","Lancaster","Ohio","43130","East"
"MP-18175","Mike Pelletier","Home Office","United States","San Francisco","California","94110","West"
"CR-12580","Clay Rozendal","Home Office","United States","Bellevue","Washington","98006","West"
"AG-10900","Arthur Gainer","Consumer","United States","Dallas","Texas","75217","Central"
"BS-11365","Bill Shonely","Corporate","United States","Oklahoma City","Oklahoma","73120","Central"
"JG-15160","James Galang","Consumer","United States","Murray","Kentucky","42071","South"
"LH-16900","Lena Hernandez","Consumer","United States","Jonesboro","Arkansas","72401","South"
"AC-10660","Anna Chung","Consumer","United States","Parma","Ohio","44134","East"
"JA-15970","Joseph Airdo","Consumer","United States","Modesto","California","95351","West"
"DK-12835","Damala Kotsonis","Corporate","United States","New York City","New York","10024","East"
"CR-12730","Craig Reiter","Consumer","United States","Chicago","Illinois","60610","Central"
"SW-20455","Shaun Weien","Consumer","United States","San Francisco","California","94109","West"
"DH-13075","Dave Hallsten","Corporate","United States","New York City","New York","10035","East"
"FH-14365","Fred Hopkins","Corporate","United States","Los Angeles","California","90008","West"
"JK-15625","Jim Karlsson","Consumer","United States","Jackson","Mississippi","39212","South"
"WB-21850","William Brown","Consumer","United States","Los Angeles","California","90049","West"
"KH-16330","Katharine Harms","Corporate","United States","Freeport","Illinois","61032","Central"
"CC-12145","Charles Crestani","Consumer","United States","Seattle","Washington","98103","West"
"CC-12220","Chris Cortes","Consumer","United States","Chesapeake","Virginia","23320","South"
"BG-11035","Barry Gonzalez","Consumer","United States","Springfield","Virginia","22153","South"
"RP-19390","Resi Pölking","Consumer","United States","Houston","Texas","77041","Central"
"RP-19270","Rachel Payne","Corporate","United States","San Francisco","California","94110","West"
"NS-18640","Noel Staavos","Corporate","United States","Chicago","Illinois","60610","Central"
"CC-12100","Chad Cunningham","Home Office","United States","Philadelphia","Pennsylvania","19120","East"
"BT-11305","Beth Thompson","Home Office","United States","San Gabriel","California","91776","West"
"TS-21160","Theresa Swint","Corporate","United States","Philadelphia","Pennsylvania","19134","East"
"SR-20740","Steven Roelle","Home Office","United States","Los Angeles","California","90049","West"
"BB-11545","Brenda Bowman","Corporate","United States","Fort Lauderdale","Florida","33311","South"
"SH-20395","Shahid Hopkins","Consumer","United States","Toledo","Ohio","43615","East"
"SE-20110","Sanjit Engle","Consumer","United States","New York City","New York","10009","East"
"NG-18430","Nathan Gelder","Consumer","United States","Cincinnati","Ohio","45231","East"
"SC-20695","Steve Chapman","Corporate","United States","Houston","Texas","77041","Central"
"BS-11665","Brian Stugart","Consumer","United States","Philadelphia","Pennsylvania","19143","East"
"FH-14365","Fred Hopkins","Corporate","United States","Los Angeles","California","90004","West"
"PW-19240","Pierre Wener","Consumer","United States","Philadelphia","Pennsylvania","19140","East"
"BT-11680","Brian Thompson","Consumer","United States","Houston","Texas","77041","Central"
"VS-21820","Vivek Sundaresam","Consumer","United States","Raleigh","North Carolina","27604","South"
"ME-18010","Michelle Ellison","Corporate","United States","Port Arthur","Texas","77642","Central"
"JG-15805","John Grady","Corporate","United States","Dallas","Texas","75217","Central"
"GD-14590","Giulietta Dortch","Corporate","United States","Bellingham","Washington","98226","West"
"AB-10165","Alan Barnes","Consumer","United States","Toledo","Ohio","43615","East"
"BN-11470","Brad Norvell","Corporate","United States","Chicago","Illinois","60623","Central"
"JP-15520","Jeremy Pistek","Consumer","United States","San Francisco","California","94110","West"
"TH-21235","Tiffany House","Corporate","United States","Yuma","Arizona","85364","West"
"SP-20860","Sung Pak","Corporate","United States","Los Angeles","California","90036","West"
"KF-16285","Karen Ferguson","Home Office","United States","Sandy Springs","Georgia","30328","South"
"LC-17050","Liz Carlisle","Consumer","United States","Los Angeles","California","90004","West"
"RB-19435","Richard Bierner","Consumer","United States","San Diego","California","92105","West"
"YC-21895","Yoseph Carroll","Corporate","United States","San Francisco","California","94110","West"
"LM-17065","Liz MacKendrick","Consumer","United States","Southaven","Mississippi","38671","South"
"SC-20380","Shahid Collister","Consumer","United States","Seattle","Washington","98115","West"
"CM-12385","Christopher Martinez","Consumer","United States","Atlanta","Georgia","30318","South"
"GH-14425","Gary Hwang","Consumer","United States","Jacksonville","Florida","32216","South"
